Mathematical Society of Japan (JST)	10.4099
Mathematical Society of Japan, The	10.2969
Max Planck Institute for Demographic Research	10.4054
Mayo Clinic Proceedings	10.4065
Mayo Clinic Scientific Press	10.5310
MBLWHOI Library	10.1575
McFarland & Company, Inc.	10.3172
MDPI AG	10.3390
MECS Publisher	10.5815
Medi + World International	10.5742
Media Peternakan	10.5398
Medical Association of Nippon Medical School, The	10.1272
Medical Faculty, University in Nis	10.5633
Medical Library Association	10.3163
Medicina Oral, S.L.	10.4317
MEDICRIT	10.5413
Medinews (Cardiology), Ltd.	10.5837
Mediterranean Center of Social and Educational Research (MCSER)	10.5901
Medknow Publications	10.4103
Mednet	10.5867
Medra production prefix	10.1472
Medra production prefix	10.1390
Medra production prefix	10.5236
Medra production prefix	10.1472
Medra production prefix	10.1390
Medra production prefix	10.5236
Medra production prefix	10.1472
Medra production prefix	10.1390
Medra production prefix	10.5236
Men's Studies Press, LLC	10.3149
Mercator - Revista de Geografia da UFC	10.4215
Metapress	10.1092
Meteorological Research Institute, Japan Meteorological Agency	10.2467
Meteorological Society of Japan	10.2151
Michigan Historical Review	10.5342
Michigan Mathematical Journal	10.1307
Microbiology Research Foundation, The	10.2323
Middle East Technical University, Faculty of Architecture	10.4305
Milbank Memorial Fund	10.1599
Military Operations Research Society	10.5711
Mineralogical Association of Canada	10.3749
Mineralogical Society of America	10.2138
Mineralogical Society, The	10.1180
Mining and Materials Processing Institute of Japan, The	10.2473
Minnis Journals Pty Ltd.	10.5340
MIT Press	10.1162
ML Communications Co., Ltd	10.5208
Modern Humanities Research Association	10.5699
Modern Language Association	10.1632
Mohr Siebeck	10.1628
Momentum Press	10.5643
Monash University	10.2104
Mongolia Journals Online	10.5564
Morgan & Claypool	10.2200
Morgan & Claypool	10.4199
Morgan & Claypool	10.2200
Morgan & Claypool	10.4199
MTT Agrifood Research Finland	10.2137
Mulberry Technologies, Inc.	10.4242
MultiMed Inc.	10.3747
Multiscience	10.1260
Muse - College Literature	10.1372
Muse - English Literature in Transition	10.2487
Muse - Gallaudet University Press	10.1374
Muse - George Washington University Institute for Ethnographic Research	10.1491
Muse - Indiana University Press	10.1490
Muse - Johns Hopkins University Press	10.1353
Muse - Journal of Social History	10.1495
Muse - Kent State University Press	10.1499
Muse - Music Library Association	10.1497
Muse - Penn State Press	10.1376
Muse - The Americas	10.1496
Muse - University of Hawaii Press	10.1498
Muse - University of Minnesota Press	10.1494
Muse - University of Nebraska Press	10.1500
Muse - University of North Carolina Press	10.1493
Muse - University of St.Thomas - Logos	10.1492
Muse- Wayne State University Press	10.1502
Museum National D'Histoire Naturelle	10.5852
Mushroom Research Foundation	10.5943
Mycobiology (KAMJE)	10.5941
Mycological Society of America	10.3852
Mycotaxon, Ltd.	10.5248
MyJoVE Corporation	10.3791
NACE International	10.5006
Nara Institute of Science and Technology	10.5868
Nationaal Herbarium Nederland	10.3767
National Academy of Dentistry	10.5866
National Association of Geoscience Teachers	10.5408
National Botanical Garden of Belgium	10.5091
National Bureau of Economic Research	10.3386
National Health Personnel Licensing Examination Board of the Republic of Korea (KAMJE)	10.3352
National Information Standards Organization (NISO)	10.3789
National Institute of Industrial Health	10.2486
National Institute of Informatics	10.2201
National Institute of Practical Analytical Meditation	10.5548
National League for Nursing	10.5480
National Library of Serbia	10.2298
National Nanomanufacturing Network	10.4053
National Nanomanufacturing Network	10.4053
National Nanomanufacturing Network	10.4053
National Osteoporosis Center	10.5273
National Science Teachers Association	10.2505
National Speleological Society	10.4311
National Taiwan University	10.4015
Natural Resources Canada	10.4095
Nature Publishing Group	10.1038
Nature Publishing Group	10.1013
Nature Publishing Group	10.1038
Nature Publishing Group	10.1013
Nature Publishing Group - Macmillan Publishers	10.1057
NEN Netherlands Standardization Institute	10.4277
Neoplasia Press	10.1593
Nepal Association of Medical Editors	10.5877
Nepal Journals Online	10.3126
Netbiblo	10.4272
Netherlands Tijschrift voor Tandheelkunde (NTvT)	10.5177
New England Journal of Medicine	10.1056
New Labor Forum	10.4179
New Leaf Associates, Inc.	10.5304
New Prairie Press	10.4148
New World Publishing International, Inc.	10.5099
New Zealand Society for Earthquake Engineering	10.5459
NIDA/RTI International	10.1151
Nihon University School of Dentistry	10.2334
Nihon University School of Dentistry at Matsudo Research Institute of Oral Science	10.5466
Nomos Verlag	10.5771
North American Journal of Medical Sciences	10.4297
North Shore LIJ Research Institute	10.2119
Northwest Atlantic Fisheries Organization	10.2960
Northwestern University Press	10.5192
Norwegian Association of Optometry	10.5384
Norwegian Medical Association	10.4045
Norwegian Nurses Organisation	10.4220
Norwegian Society of Automatic Control	10.4173
Norwegian University of Science and Technology (NTNU) Library	10.5324
Notre Dame Journal of Formal Logic	10.1305
Nottingham University Press	10.5661
Now Publishers	10.1561
Nozomi Science	10.3407
Nuclear Receptor Signaling Atlas	10.1621
Nucleo PGT/USP	10.5773
OAhost	10.5101
Occupational Safety and Health Research Institute, KOSHA	10.5491
Oceanside Publications	10.2500
Oecologia Brasiliensis	10.4257
Office of Research, Development and Information (ORDI)	10.5600
Office of Scientific and Technical Information	10.2172
Oil Gas Scientific Research Project Institute	10.5510
Okayama Medical Association	10.4044
Oldenbourg Wissenschaftsverlag	10.1524
Oman Medical Journal	10.5001
OMICS Publishing Group	10.4172
Oncology Nursing Society	10.1188
Open Journals Publishing (African Online Scientific Information Systems, Ltd.)	10.4102
Open Publishing Association	10.4204
Operative Dentistry	10.2341
Optical Society of America	10.1364
Oregon Historical Society	10.5403
Oregon State University	10.5399
Organisation for Economic Co-Operation and Development	10.1787
Organisation for Economic Co-Operation and Development	10.1786
Organisation for Economic Co-Operation and Development	10.1787
Organisation for Economic Co-Operation and Development	10.1786
ORNL Environmental Science Division	10.3334
Ortadogu Reklam Tanitim Yayincilik Turizm Egitim Insaat Sanayi ve Ticaret A.S.	10.5336
Osterreichische Pharmazeutische Gesellschaft (OPhG)	10.3797
Oto-Rhino-Laryngological Society of Japan, Inc.	10.3950
Ottawa United Learning Academy	10.5148
Ovid Technologies (Wolters Kluwer) - Anesthesia & Analgesia	10.1213
Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins	10.1097
Ovid Technologies (Wolters Kluwer) - Neurosurgery	10.1227
Ovid Technologies (Wolters Kluwer) - Triological Society	10.1288
Ovid Technologies (Wolters Kluwer) - American Academy of Neurology	10.1212
Ovid Technologies (Wolters Kluwer) - International Pediatric Research Foundation	10.1203
Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology	10.2459
Ovid Technologies (Wolters Kluwer) - National Strength & Conditioning	10.1519
Ovid Technologies (Wolters Kluwer) -American Heart Association	10.1161
Ovid Technologies (Wolters-Kluwer) - Adis	10.2165
Ovid Technologies (Wolters-Kluwer) - American College of Sports Medicine	10.1249
Oxford Brookes University	10.3794
Oxford International Publishers Ltd	10.2752
Oxford University Press (OUP)	10.1093
Oxford University Press - London Mathematical Society	10.1112
Pacific Affairs	10.5509
Pacific Northwest Fungi Project	10.2509
PAGEPress Publications	10.4081
Palacky University Olomouc	10.5507
Paleoantropology Society	10.4207
Pan Stanford Publishing	10.4032
Papers in Physics	10.4279
Pappin Communications	10.5737
Paradigm Publishers	10.5816
Parenteral Drug Association, Inc.	10.5731
Patricia Seybold Group	10.1571
Pearblossom Private School	10.1588
Pediatric Pharmacy Advocay Group	10.5863
Peeramed	10.5669
Peeters Publishers	10.2143
Pensoft Publishers	10.3897
Periodica Polytechnica, Budapest University of Technology and Economics	10.3311
PERSEE Program	10.3406
Pervasive Technology Institute	10.5470
Pesticide Science Society of Japan	10.1584
Peter Lang, International Academic Publishers	10.3726
Pharmaceutical Press	10.1211
Pharmaceutical Society of Japan	10.1248
Pharmacotherapy	10.1592
PharmaVentures	10.3833
PhilJOL	10.3860
Philosophy Documentation Center	10.5840
Phorte Editora	10.3195
Photonics Society of Poland	10.4302
Physicians Postgraduate Press, Inc.	10.4088
Physics Essays Publication	10.4006
Physiological Society of Japan, The	10.2170
Pion Ltd.	10.1068
Plaza y Valdes	10.5211
Pleiades Publishing	10.1134
PMPH-USA, Ltd.	10.5046
Policy Press, The	10.1332
Polish Botanical Society	10.5586
Polish Society for Magnesium Research	10.5601
Polish Urological Association	10.5173
Polska Akademia Nauk Instytut Paleobiologii (Institute of Paleobiology, Polish Academy of Sciences)	10.4202
Pontifica Universidad Catolica de Valparaiso	10.4151
Pontificia Universidad Catolica de Valparaiso	10.2225
Pontificia Universidad Catolica de Valparaiso	10.3856
Pontificia Universidad Catolica de Valparaiso	10.5027
Pontificia Universidad Catolica de Valparaiso	10.2225
Pontificia Universidad Catolica de Valparaiso	10.3856
Pontificia Universidad Catolica de Valparaiso	10.5027
Pontificia Universidad Catolica de Valparaiso	10.2225
Pontificia Universidad Catolica de Valparaiso	10.3856
Pontificia Universidad Catolica de Valparaiso	10.5027
Pontificia Universidade Catolica de Minas Gerais	10.5752
Portico	10.3730
Portland Press	10.1042
Portuguese Society of Electrochemistry	10.4152
Portularia, Revista de Trabajo Social	10.5218
Poultry Science Association	10.3382
Practical Action Publishing	10.3362
Pravni Fakultet Sveucilista u Zagrebu (Law School of the University of Zagreb)	10.3935
Primary Care Respiratory Society UK	10.4104
Primate Society of Japan	10.2354
Princeton Theological Seminary Library	10.3754
Pro Pharma Communications International	10.5639
Proceedings of the National Academy of Sciences (PNAS)	10.1073
Professional Engineering Publishing	10.1243
Programa de Mestrado e Doutorado em Direito do Uniceub	10.5102
Programa de Pos Graduacao em Arquitetura e Urbanismo	10.4237
Project Euclid	10.3792
Project Hope	10.1377
Protein Data Bank	10.2210
Protein Structure Initiative Structural Genomic Knowledgebase (Rutgers)	10.3942
Proteomass	10.5584
Prufrock Press, Inc.	10.4219
Psion Journal	10.5245
Psychologia Society	10.2117
Psychology and Neuroscience	10.3922
Psychomusicology: Music, Mind and Brain	10.5084
Psychonomic Society	10.3758
Public Health Research Foundation	10.5058
Public Library of Science	10.1371
Publishing House of Pharmaceutical Care and Research	10.5428
Publishing House Technologija	10.5755
Purdue University Press	10.5703
Radiologia.hu Kft.	10.5374
Radiological Society of North America	10.1148
Radiology Case Reports (U of Washington)	10.2484
Radiomatix	10.5832
Railway Technical Research Institute	10.2219
Rambam Health Care Campus	10.5041
Reactome	10.3180
Remedica Medical Education and Publishing	10.5275
REMH (Rede Euroamericana de Motricidade Humana)	10.4214
Research Foundation of CFA Institute	10.2470
Research Information Ltd	10.1564
Research Institute for Knowledge Content Development & Technology	10.5865
Research Institute for Mathematical Sciences, Kyoto University	10.2977
Research Institute of Signal Processing	10.2299
Research Publishing Services	10.3850
Research Society of Buddhism and Cultural Heritage	10.5845
Resilience Alliance, Inc.	10.5751
ReVision Publishing	10.4298
Revista ACTA Geografica	10.5654
Revista Brasileira de Ciencias Agrarias	10.5039
Revista Brasileira de Hematologia e Hemoterapia (RBHH)	10.5581
Revista de Economia Aplicada (REA)	10.5745
Revista de Enfermagem, UFPE Online	10.5205
Revista Internacional de Ciencias del Deporte (RICYDE)	10.5232
Revista Latina de Comunicacion Social (RLCS)	10.4185
Revista Neurociencias	10.4181
Revista Neuropsicologia Latinoamericana	10.5579
Revista Universo Contabil	10.4270
Rhinology	10.4193
RIA	10.5031
RMIT Publishing	10.3316
RNCSB Organization	10.5936
Rockefeller University Press, The	10.1083
Rockefeller University Press, The	10.1084
Rockefeller University Press, The	10.1085
Rockefeller University Press, The	10.1083
Rockefeller University Press, The	10.1084
Rockefeller University Press, The	10.1085
Rockefeller University Press, The	10.1083
Rockefeller University Press, The	10.1084
Rockefeller University Press, The	10.1085
Rocky Mountain Mathematics Consortium	10.1216
Romanian Society of Legal Medicine	10.4323
Royal College of General Practitioners	10.3399
Royal College of Physicians of Edinburgh	10.4997
Royal College of Psychiatrists	10.1192
Royal College of Surgeons of England, The	10.1308
Royal Institution of Naval Architects	10.3940
Royal Irish Academy	10.3318
Royal Society of Chemistry, The	10.1039
Royal Society of Medicine, The	10.1258
Royal Society of South Australia	10.4205
Royal Society, The	10.1098
Royal Swedish Academy of Sciences	10.1238
RTI Press	10.3768
Rubber Division, ACS	10.5254
S. Hirzel Verlag	10.3813
S. Karger AG	10.1159
Sabanci University Information Center	10.5900
SAE International	10.4271
Sage Publications	10.1177
Sage Publications - Technomic Publishing Company	10.1106
Sage Publications (JRAAS Limited)	10.3317
Sage Publications - Bulletin of the Atomic Scientists	10.2968
Sage Publications - Reference E-Books	10.4135
Sage Publications- Academy of Traumatology	10.1528
Sage Publications-International Institute for Environment and Development	10.1630
SagePublications - National Association of School Nurses	10.1622
Salem Press Inc.	10.3331
Sapiens Publishing, LTD	10.3843
SASE (Society of Advocates for Sustainable Environment)	10.4029
Scaninavian Journal of Work, Environment, and Health	10.5271
Schattauer GmbH	10.1160
Schattauer GmbH (Applied Clinical Informatics)	10.4338
Schattauer GmbH (Hamostaseologie)	10.5482
Schattauer GmbH (Methods of Information in Medicine)	10.3414
Schattauer GmbH (NuklearMedizin/NuclearMedicine)	10.3413
Schattauer GmbH (Veterinary and Comparative Orthopaedics and Traumatology)	10.3415
Schlager Group	10.3735
Scholarly Publishing Office	10.3998
Scholarpedia	10.4249
Schweizerbart	10.1127
Scidea	10.3128
Sciedu Press	10.5430
SciELO	10.1590
SciELO Comision Nacional de Investigacion Cientifica Y Tecnologica (CONICYT)	10.4067
Science Alert	10.3923
Science Hub	10.5251
Science in China Press	10.1360
Science Publications	10.3844
Science Reviews 2000 LTD.	10.3184
Science Society of Thailand	10.2306
ScienceWise Publishing	10.3360
Scientific and Academic Publishing	10.5923
Scientific Journal Publishers	10.2224
Scientific Research Centre ZRC-SAZU	10.3986
Scientific Research Publishing, Inc.	10.4236
Scientific Societies	10.1094
Scitepress	10.5220
SciVee, Inc.	10.4016
ScopeMed International Medical Journal Managment and Indexing System	10.5455
SEE	10.3845
Seismological Society	10.1785
Seismological Society of Japan	10.4294
Semantics and Pragmatics	10.3765
SF-TH, Inc.	10.5621
Shanghai Institute of Optics and Fine Mechanics	10.3788
Sherborne Gibbs	10.3132
SIGMA (Symmetry, Integrability, and Geometry: Methods and Application)	10.3842
SIIS - Centro de Documentacion y Estudios	10.5569
SISEF	10.3832
Sistema de Bibliotecas UACH	10.4206
SLACK, Inc.	10.3928
Slovenian Society for Stereology and Quantitative Image Analysis	10.5566
Smith School of Enterprise and the Environment	10.4210
Smithsonian Institution	10.5479
SNSPMS Bucharest	10.5233
Social Entrepreneur Lauch Factor	10.5766
Social Science Electronic Publishing	10.2139
Sociedad Argentina de Pediatria	10.5546
Sociedad Colombiana de Anestesiologia y Reanimacion (SCARE)	10.5554
Sociedad Latinoamericana de Especialistas en Mamiferos Acuaticos (SOLAMAC)	10.5597
Sociedad Mexicana de Analisis de la Conducta	10.5514
Sociedad Mexicana de Medicina Conductual	10.5461
Sociedade Brasileira de Medicina de Familia e Comunidade (SBMFC)	10.5712
Sociedade Brasileira de Paleontologia	10.4072
Sociedade Paranaense de Matematica	10.5269
Societas Neurologica Japonica	10.5692
Society for Applied Spectroscopy	10.1366
Society for Art and Science	10.3756
Society for Biomedical Diabetes Research	10.1900
Society for Biotechnology, Japan, The	10.1263
Society for Experimental Biology and Medicine	10.3181
Society for General Microbiology	10.1099
Society for Hard Tissue Regenerative Biology, The	10.2485
Society for Human Environmental Studies	10.4189
Society for Imaging Science & Technology	10.2352
Society for Industrial and Applied Mathematics	10.1137
Society for Information Display (AIP)	10.1889
Society for Leukocyte Biology	10.1189
Society for Neuroscience	10.1523
Society for Pediatric Pathology	10.2350
Society for Sedimentary Geology	10.2110
Society for Social Work and Research, Inc.	10.5243
Society for the Experimental Analysis of Behavior	10.1901
Society for the Study of Reproduction	10.1095
Society for Underwater Technology	10.3723
Society of Adaptive Science in Taiwan	10.4247
Society of Advanced Science	10.2978
Society of Agricultural Meteorology of Japan, The	10.2480
Society of American Foresters	10.5849
Society of Biomechanisms Japan	10.3951
Society of Chemical Engineers Japan, The	10.1252
Society of Computer Chemistry, Japan	10.2477
Society of Cosmetic Chemists of Japan	10.5107
Society of Economic Geologists	10.5382
Society of Exploration Geophysicists	10.1190
Society of Exploration Geophysicists of Japan, The	10.3124
Society of Fiber Science & Technology Japan	10.2115
Society of Geomagnetism and Earth, Planetary and Space Sciences	10.5636
Society of Materials Science Japan, The	10.2472
Society of Motion Picture and Television Engineers (SMPTE)	10.5594
Society of Nuclear Medicine	10.2967
Society of Petroleum Engineers	10.2118
Society of Petroleum Engineers	10.2523
Society of Petroleum Engineers	10.4043
Society of Petroleum Engineers	10.2118
Society of Petroleum Engineers	10.2523
Society of Petroleum Engineers	10.4043
Society of Petroleum Engineers	10.2118
Society of Petroleum Engineers	10.2523
Society of Petroleum Engineers	10.4043
Society of Physical Therapy Science, The	10.1589
Society of Polymer Science, Japan	10.1295
Society of Rheology	10.1122
Society of Rheology Japan	10.1678
Society of Rubber Industry, The	10.2324
Sociological Research Online	10.5153
Sociotechnology Research Network (Shakai Gijutsu Kenkyuukai)	10.3392
Soft Computing and Intelligent Information Systems	10.5019
Soil and Water Conservation Society	10.2489
Soil Science Society of America	10.2136
Sophia Publishing Group, Inc.	10.5376
Southern Economic Association	10.4284
Southern Med Review	10.5655
Spandidos Publications	10.3892
Spanish Journal of Rural Development	10.5261
Specjalisci Dermatolodzy	10.3315
Speleobiology Notes	10.5563
SPIE - International Society for Optical Engineering	10.1117
Spontaneous Generations	10.4245
Springer (Biological Procedures Online)	10.1251
Springer (Biomed Central Ltd.)	10.1186
Springer (Cases Network, Ltd.)	10.4076
Springer (Kluwer Academic Publishers - Biomedical Engineering Society (BMES))	10.1114
Springer (Kluwer Academic Publishers)	10.1023
Springer - (backfiles)	10.5819
Springer - ASM International	10.1361
Springer - Cell Stress Society International	10.1379
Springer - Ecomed Publishers	10.1065
Springer - FD Communications	10.1381
Springer - Humana Press	10.1385
Springer - Mammal Research Institute	10.4098
Springer - Real Academia de Ciencias Exactas, Fisicas y Naturales	10.5052
Springer - RILEM Publishing	10.1617
Springer - Society of Surgical Oncology	10.1245
Springer Publishing Company	10.1891
Springer-Verlag	10.1007
Springer-Verlag	10.1140
Springer-Verlag	10.1007
Springer-Verlag	10.1140
SPVS - Sociedade Portuguesa de Vida Selvagem	10.2461
Sri Lanka Journals Online (JOL)	10.4038
St. Pulm-Blossom Press Pty, Ltd.	10.5503
STEF92 Technology	10.5593
Stefan cel Mare University of Suceava	10.4316
Steklov Mathematical Institute	10.4213
Stellenbosch University - African Zoology	10.5786
Stellenbosch University - Global Media Journal African Edition	10.5789
Stellenbosch University - Lexikos	10.5788
Stellenbosch University - Nederduitse Gereformeerde Teologiese Tydskrif	10.5952
Stellenbosch University - OriON	10.5784
Stellenbosch University - Per Linguam	10.5785
Stellenbosch University - Scientia Militaria	10.5787
Stellenbosch University - SPIL	10.5774
Stellenbosch University - SPILPlus	10.5842
Stellenbosch University - Zambian Journal of Physiotherapy	10.5910
StemBook	10.3824
Stewart Postharvest Solutions	10.2212
Stilus Optimus	10.5037
Study Group of Aero Aqua Bio-mechanisms	10.5226
Study Group of Microwave Surgery	10.3380
Sunmedia	10.3887
Surface Analysis Society of Japan, The	10.1384
Surface Science Society of Japan, The	10.1380
Surgisphere Corporation	10.5299
Sustainable Building Research Center	10.5390
Swiss Chemical Society	10.2533
Swiss Forestry Society	10.3188
Symposium Journals	10.2304
Szczecinskie Towarzystwo Naukowe	10.3750
Taiwan Association for Aerosol Research	10.4209
Taiwanese Society of Molecular Medicine	10.4105
Tamkang Journal of Mathematics	10.5556
TASH	10.2511
Teachers of English to Speakers of Other Languages, Inc.	10.5054
Teachers' Training Faculty	10.5776
Technial Institute Bijeljina	10.5825
Technical Association of Photopolymers, Japan, The	10.2494
Technical Education Faculty (Gazi University)	10.2339
Techno-Press	10.1296
TECSI	10.4301
TECSI	10.5748
TECSI	10.4301
TECSI	10.5748
Telos Press	10.3817
Termedia Publishing House	10.5114
Terrapub	10.5047
Tethys, Journal of Weather & Climate of the Western Mediterranean	10.3369
Textile Bioengineering and Informatics Society	10.3993
Textrum, Ltd.	10.5127
The Academy of Management	10.5465
The American Association of Immunologists	10.4049
The American Schools of Oriental Research	10.5615
The American University in Cairo Press	10.5743
The Anatolian Journal of Cardiology	10.5152
The Angle Orthodontist	10.2319
The Association for Plant Protection of Kyushu	10.4241
The Association of Japanese Geographers	10.4157
The Biometric Society of Japan	10.5691
The Campbell Collaboration	10.4073
The Center for Fire Science and Technology, Research Institute for Science and Technology, Tokyo University of Science	10.3210
The Charleston Co.	10.5260
The Chinese Society of Theoretical and Applied Mechanics (CSTAM)	10.5529
The Council on Employee Responsibilities and Rights (CERR)	10.4223
The Crystallographic Society of Japan	10.5940
The Down Syndrome Educational Trust	10.3104
The e-Crystals Federation	10.3737
The Ecological Society of Korean	10.5141
The Econometric Society	10.3982
The Editorial Committee of Annals of Vascular Diseases	10.3400
The Editorial Committee of Synthesiology	10.5571
The Editorial Office of Gut and Liver (KAMJE)	10.5009
The Electrochemical Society	10.1149
The Electrochemical Society of Japan	10.5796
The Electromagnetics Academy	10.2532
The Electromagnetics Academy (EMW Publishing)	10.2528
The Electromagnetics Academy (Piers Enterprises)	10.2529
The English Linguistic Society of Japan	10.5022
The Ergonomics Society of Korea	10.5143
The European Union Studies Association - Japan	10.5135
The Food System Research Association of Japan	10.5874
The Foot and Ankle Online Journal	10.3827
The Foundation Review	10.4087
The Fukushima Society of Medical Science	10.5387
The GCSSEPM Foundation	10.5724
The Geochemical Society of Japan	10.2343
The Geological Society of Japan	10.5575
The Grotowski Institute	10.5247
The Health Care Science Institute	10.4091
The Hebrew University Magnes Press	10.4243
The Homan Mathematical Society	10.5831
The Human Geographical Society of Japan	10.4200
The Industrial Research Institute	10.5437
The Institute for Leadership and Global Education (ILGE)	10.4222
The Institute for Research and Community Services (LPPM) ITB	10.5614
The Institute of Electronics Engineers of Korea	10.5573
The Institute of Positioning, Navigation and Timing of Japan	10.5266
The Institute of Systems, Control and Information Engineers	10.5687
The International Association for the Study of Popular Music (IASPM)	10.5429
The International Council for Traditional Music	10.5921
The International Journal of Digital Accounting Research	10.4192
The International Journal of Illich Studies	10.4198
The Japan Association for Philosophy of Science	10.4288
The Japan Epilepsy Society	10.3805
The Japan Fluid Power System Society	10.5739
The Japan Institute of Energy	10.3775
The Japan Institute of Power Electronics	10.5416
The Japan Laryngological Association	10.5426
The Japan Society of Acupuncture and Moxibustion	10.3777
The Japan Society of Christian Studies	10.5873
The Japan Society of Computer Aided Sugery	10.5759
The Japan Society of High Pressure Science and Technology	10.4131
The Japan Society of International Economics	10.5652
The Japan Society of Logopedics and Phoniatrics	10.5112
The Japan Society of Polymer Processing	10.4325
The Japan Society of Tropical Ecology	10.3759
The Japan Society of Ultrasonics in Medicine	10.3179
The Japan Sociological Society	10.4057
The Japanes Society of Electrocardiology	10.5105
The Japanese Association of Administrative Science	10.5651
The Japanese Association of Benthology	10.5179
The Japanese Association of Educational Psychology	10.5926
The Japanese Association of Indian and Buddhist Studies	10.5386
The Japanese Forest Society	10.4005
The Japanese Geotechnical Society	10.3208
The Japanese Journal of Gastroenterological Surgery	10.5833
The Japanese Nematological Society	10.3725
The Japanese Psychological Association	10.4992
The Japanese Psychological Association	10.5919
The Japanese Psychological Association	10.5462
The Japanese Psychological Association	10.4992
The Japanese Psychological Association	10.5919
The Japanese Psychological Association	10.5462
The Japanese Psychological Association	10.4992
The Japanese Psychological Association	10.5919
The Japanese Psychological Association	10.5462
The Japanese Skin Cancer Society	10.5227
The Japanese Society for Cardiovascular Surgery	10.4326
The Japanese Society for Cognitive Psychology	10.5265
The Japanese Society for Comparative Physiology and Biochemistry	10.3330
The Japanese Society for Medical Mycology	10.3314
The Japanese Society for Multiphase Flow	10.3811
The Japanese Society for Neuroendovascular Therapy	10.5797
The Japanese Society for Neutron Science	10.5611
The Japanese Society for Oral Pathology	10.3353
The Japanese Society for the History of Economic Thought	10.5362
The Japanese Society of Applied Glycoscience	10.5458
The Japanese Society of Clinical Cytology	10.5795
The Japanese Society of Clinical Neuropsychopharmacology	10.5234
The Japanese Society of Environmental Education	10.5647
The Japanese Society of Limnology	10.3739
The Japanese Society of Lumbar Spine Disorders	10.3753
The Japanese Society of Nutrition and Dietetics	10.5264
The Japanese Society of Plant Morphology	10.5685
The Japanese Society of Strategies for Cancer Research and Therapy	10.4993
The Japanese Society of Swine Science	10.5938
The Journal of AOAC International	10.5740
The Journal of Bioscience and Medicine	10.5780
The Journal of Rheumatology	10.3899
The Kansai Plant Protection Society	10.4165
The Korea Academia-Industrial Cooperation Society	10.5762
The Korea Contents Association	10.5392
The Korean Academy of Asthma, Allergy and Clinical Immunology and The Korean Academy of Pediatric Allergy and Respiratory Disease (KAMJE)	10.4168
The Korean Academy of Clinical Electrophysiology	10.5627
The Korean Academy of Conservative Dentistry	10.5395
The Korean Academy of Family Medicine (KAMJE)	10.4082
The Korean Academy of Prosthodontics (KAMJE)	10.4047
The Korean Academy of Tuberculosis and Respiratory Diseases (KAMJE)	10.4046
The Korean Association for the Study of the Liver	10.3350
The Korean Association of Information Systems	10.5859
The Korean Association of Oral and Maxillofacial Surgeons (KAMJE)	10.5125
The Korean Astronomical Society	10.5303
The Korean Ceramic Society	10.4191
The Korean Earth Science Society	10.5467
The Korean Electrochemical Society	10.5229
The Korean Environmental Science Society	10.5322
The Korean Gastric Cancer Association (KAMJE)	10.5230
The Korean Geriatrics Society (KAMJE)	10.4235
The Korean Hip Society (KAMJE)	10.5371
The Korean Institute of Building Construction	10.5345
The Korean Institute of Electrical and Electronic Material Engineers	10.4313
The Korean Institute of Electrical Engineers	10.5370
The Korean Institute of Illuminating and Electrical Installation Engineers	10.5207
The Korean Institute of Metals and Materials	10.3365
The Korean Institute of Surface Engineering	10.5695
The Korean Knee Society (KAMJE)	10.5792
The Korean Magnetics Society	10.4283
The Korean Mathematical Society	10.4134
The Korean Nutrition Society (KAMJE)	10.4163
The Korean Nutrition Society and The Korean Society of Community Nutrition (KAMJE)	10.4162
The Korean Orthopaedic Association (KAMJE)	10.4055
The Korean Physiological Society and The Korean Society of Pharmacology (KAMJE)	10.4196
The Korean Powder Metallurgy Institute	10.4150
The Korean Rheumatism Association (KAMJE)	10.4078
The Korean Sensors Society	10.5369
The Korean Society for Aeronautical & Space Sciences	10.5139
The Korean Society for Brain and Neural Science (KAMJE)	10.5607
The Korean Society for Clothing Industry	10.5805
The Korean Society for Energy Engineering	10.5855
The Korean Society for Microbiology and The Korean Society of Virology (KAMJE)	10.4167
The Korean Society for Noise and Vibration Engineering	10.5050
The Korean Society for Plant Biotechnology	10.5010
The Korean Society for Reproductive Medicine (KAMJE)	10.5653
The Korean Society for Technology of Plasticity	10.5228
The Korean Society for Transplantation (KAMJE)	10.4285
The Korean Society for Vascular Surgery (KAMJE)	10.5758
The Korean Society of Agricultural Engineers	10.5389
The Korean Society of Analytical Science	10.5806
The Korean Society of Anesthesiologists (KAMJE)	10.4097
The Korean Society of Applied Pharmacology	10.4062
The Korean Society of Broadcast Engineers	10.5909
The Korean Society of Cardiology (KAMJE)	10.4070
The Korean Society of Clinical Microbiology (KAMJE)	10.5145
The Korean Society of Clothing and Textiles	10.5850
The Korean Society of Community Nutrition (KAMJE)	10.5720
The Korean Society of Critical Care Medicine (KAMJE)	10.4266
The Korean Society of Dyers and Finishers	10.5764
The Korean Society of Electrolyte Metabolism (KAMJE)	10.5049
The Korean Society of Environmental Agriculture	10.5338
The Korean Society of Environmental Health and Toxicology (KAMJE)	10.5620
The Korean Society of Fisheries and Aquatic Science	10.5657
The Korean Society of Fisheries Technology	10.3796
The Korean Society of Food Science and Nutrition	10.3746
The Korean Society of Gastroenterology (KAMJE)	10.4166
